src,name,city,state,zip,clia,domain,exa_top_url,error
REF,LABORATORIO TERESITA,BAYAMON,PR,00959,40D0658020,laboratorioteresita.com,https://laboratorioteresita.com/,
REF,LABORATORIO CLINICO TOLEDO,ARECIBO,PR,00612,40D0657995,laboratoriotoledo.com,https://laboratoriotoledo.com/,
REF,LABORATORIO CLINICO SANTA JUANITA,BAYAMON,PR,00956,40D0658024,es.puertoricoindex.com,https://www.facebook.com/p/Laboratorio-Clinico-Santa-Juanita-61558207356666/,
REF,LABORATORIO CLINICO BORINQUEN,CAGUAS,PR,00725,40D0658037,laboratoriosborinquen.com,https://laboratoriosborinquen.com/en/home/,
REF,LABORATORIO CLINICO JERICO,CABO ROJO,PR,00623,40D0658032,superpagespr.com,https://superpagespr.com/es/business/profile/cabo-rojo/laboratorio-clinico-jerico/B5S10228696P151287,
REF,LABORATORIO CLINICO BORINQUEN-BAIROA,CAGUAS,PR,00725,40D0658041,laboratoriosborinquen.com,https://laboratoriosborinquen.com/en/home/,
REF,LABORATORIO CLINICO TROPICAL BY VILLA  ANA,CAGUAS,PR,00726,40D0658040,laboratoriovillaana.com,https://laboratoriovillaana.com/,
REF,LABORATORIO CLINICO VILLA ANA CAGUAS,CAGUAS,PR,00725,40D0658043,laboratoriovillaana.com,https://laboratoriovillaana.com/,
REF,LABORATORIO CLINICO CANOVANAS,CANOVANAS,PR,00729,40D0658052,,https://infopaginas.com/b/canovanas/laboratorio-clinico-canovanas,
REF,LABORATORIO CLINICO TURABO,CAGUAS,PR,00725,40D0658039,puertoricoindex.com,https://www.facebook.com/100063920747581/?locale=hy_AM,
REF,LABORATORIO CLINICO VEGA,CAMUY,PR,00627,40D0658048,labclinicovega.com,https://labclinicovega.com/,
REF,LABORATORIO CLINICO DEFILLO FRANCESCHI,GUAYANILLA,PR,00656,40D0658065,puertoricoindex.com,https://www.facebook.com/pages/Laboratorio-Defillo-De-Franceschini/264454153617078,
REF,LAB CLIN BORINQUEN - CIDRA PUEBLO,CIDRA,PR,00739,40D0658067,laboratoriosborinquen.com,https://laboratoriosborinquen.com/en/home/,
REF,"LABORATORIO CLINICO DOCTOR'S CENTER-2, INC",VILLA CAROLINA,PR,00985,40D0658056,reviews.birdeye.com,https://www.facebook.com/LabDoctorCenter/,
REF,LABORATORIO CLINICO LAS ANTILLAS,CAYEY,PR,00736,40D0658062,superpagespr.com,https://www.facebook.com/people/Laboratorio-Clinico-Las-Antillas-Cayey/100054312710385/?locale=en_GB,
REF,LABORATORIO CLINICO COAMO INC,COAMO,PR,00769,40D0658070,labclcoamo.com,https://www.labclcoamo.com/,
REF,LABORATORIO CLINICO IRIZARRY GUASCH,COAMO,PR,00769,40D0658069,milaboratoriopr.com,https://milaboratoriopr.com/,
REF,LAB CLINICO SABANA DEL PALMAR,COMERIO,PR,00782,40D0658072,,https://www.facebook.com/pages/Laboratorio-Clinico-Sabana-del-Palmar/176315802499671,
REF,LABORATORIO CLINICO SORAM,COAMO,PR,00769,40D0658071,laboratoriosoram.com,https://laboratoriosoram.com/,
REF,QUEST DIAGNOSTICS LABORATORIO DE ANALISIS CLINICO,FAJARDO,PR,00738,40D0658085,questdiagnostics.com,https://www.questdiagnostics.com/locations/search.html/00738/50/1,
REF,LABORATORIO CLINICO COROZAL INC,COROZAL,PR,00783,40D0658073,laboratorioclinicocorozalpr.com,https://laboratorioclinicocorozalpr.com/,
REF,LAB CLINICO RODRIGUEZ INC,COROZAL,PR,00783,40D0658074,laboratoriorodriguez.com,https://laboratoriorodriguez.com/,
REF,LABORATORIO CLINICO Y DE REFERENCIA DEL ESTE,FAJARDO,PR,00738,40D0658083,labeste.com,https://www.labeste.com/,
REF,LABORATORIO CLINICO GUAYAMA,GUAYAMA,PR,00785,40D0658093,laboratorioguayama.com,https://laboratorioguayama.com/,
REF,"LAB ORATORIO CLINICO GUAYANILLENSE,CSP",GUAYANILLA,PR,00656,40D0658094,laboratorioclinicoguayanillense.com,http://www.laboratorioclinicoguayanillense.com/,
REF,EXPRESS CLINICAL LAB,GUAYAMA,PR,00784,40D0658091,misresultados.com,https://misresultados.com/directorio/listing_3/express-clinical-lab,
REF,LABORATORIO CLINICO VILLA ANA,GURABO,PR,00778,40D0658101,laboratoriovillaana.com,https://laboratoriovillaana.com/,
REF,LABORATORIO CLINICO GUAYNABO,GUAYNABO,PR,00970,40D0658099,nexdu.com,https://www.facebook.com/laboratorioguaynabo/,
REF,LABORATORIO CLINICO DEL PUEBLO,GUAYNABO,PR,00969,40D0658100,puertoricocercademi.com,https://www.facebook.com/laboratorio-clnico-del-pueblo-171398960182640/,
REF,LABORATORIO CLINICO HORMIGUEROS,HORMIGUEROS,PR,00660,40D0658103,saludmedica.com,https://www.facebook.com/labshormigueros/?locale=es_LA,
REF,LABORATORIO CLINICO IRIZARRY GUASCH,JUANA DIAZ,PR,00795,40D0658119,milaboratoriopr.com,https://milaboratoriopr.com/,
REF,LABORATORIO CLINICO CAMPO ALEGRE,HATILLO,PR,00659,40D0658102,vitadox.com,https://www.facebook.com/labcampoalegreycorcovado/,
REF,LABORATORIO CLINICO BORINQUEN-PLAZA ESMERALDA,GUAYNABO,PR,00969,40D0658098,laboratoriosborinquen.com,https://www.laboratoriosborinquen.com/sucursales/plaza-esmeralda-2/,
REF,"LABORATORIO CARDONA LAMELA, INC",ISABELA,PR,00662,40D0658115,puertoricoindex.com,https://www.facebook.com/p/Laboratorio-Clinico-Cardona-Lamela-100062947433191/,
REF,LABORATORIO CLINICO CIMA IV,HUMACAO,PR,00791,40D0658112,labcima.com,https://www.labcima.com/,
REF,LABORATORIO CLINICO PORTAL DEL SOL,ISABELA,PR,00662,40D0658117,superpagespr.com,https://superpagespr.com/en/business/profile/isabela/laboratorio-clinico-portal-del-sol-psc/B4S12108211P76569,
REF,LABORATORIO CLINICO RODRIGUEZ,LAS PIEDRAS,PR,00771,40D0658125,laboratoriorodriguez.com,https://laboratoriorodriguez.com/,
REF,LABORATORIO CLINICO SERVI-LAB,LUQUILLO,PR,00773,40D0658126,servi-lab.com,https://servi-lab.com/,
REF,LABORATORIO CLINICO SAN JOSE,MANATI,PR,00674,40D0658131,labclinicosanjose.com,https://en.infopaginas.com/b/manati/laboratorio-clinico-san-jose-manati,
REF,LABORATORIO CLINICO-PATOLOGICO SEVILLA,HUMACAO,PR,00791,40D0658114,pri.soopage.com,https://pri.soopage.com/company/Laboratorio-Clinico-Patologico-Sevilla_6R7.html,
REF,LABORATORIO CLINICO UNIVERSAL,JUNCOS,PR,00777,40D0658123,laboratorioclinicouniversal.com,https://laboratorioclinicouniversal.com/,
REF,LABORATORIO CLINICO IRIZARRY GUASCH,MAYAGUEZ,PR,00680,40D0658138,milaboratoriopr.com,https://milaboratoriopr.com/,
REF,LABORATORIO CLINICO COLON,MAUNABO,PR,00707,40D0658133,laboratorioscolon.com,https://www.laboratorioscolon.com/,
REF,LABORATORIO CLINICO ROXEL INC,HUMACAO,PR,00791,40D0658113,opendi.com.pr,https://www.facebook.com/laboratorioroxel/,
REF,LABORATORIO CLINICO GAUDIER,MAYAGUEZ,PR,00680,40D0658143,labgaudier.com,https://www.labgaudier.com/,
REF,"LABORATORIO MEDICO  E INDUSTRIAL DEL SUR, CORP",JUANA DIAZ,PR,00795,40D0658120,npiindex.com,https://npidb.org/organizations/laboratories/clinical-medical-laboratory_291u00000x/1265827109.aspx,
REF,LABORATORIO CLINICO SAN RAFAEL 2000,ISABELA,PR,00662,40D0658116,laboratoriosanrafaelpr.com,https://www.laboratoriosanrafaelpr.com/,
REF,LAB CLINICO CENTRAL DE LA MONTANA,NARANJITO,PR,00719,40D0658157,laboratoriocentralnaranjito.com,https://laboratoriocentralnaranjito.com/,
REF,LABORATORIO CLINICO ISLA CENTRO - CEDRO ARRIBA,NARANJITO,PR,00719,40D0658158,islacentro.wixsite.com,https://islacentro.wixsite.com/labislacentro,
REF,LABORATORIO CLINICO MEDINA,NAGUABO,PR,00718,40D0658154,laboratoriomedina.com,https://www.laboratoriomedina.com/nosotros,
REF,LABORATORIO CLINICO ISLA CENTRO - NARANJITO,NARANJITO,PR,00719,40D0658159,islacentro.wixsite.com,https://islacentro.wixsite.com/labislacentro,
REF,"PATH LAB ,INC",COTO LAUREL,PR,00780,40D0658176,pathlabpr.com,https://www.pathlabpr.com/,
REF,LABORATORIO CLINICO MERCADO,OROCOVIS,PR,00720,40D0658161,superpagespr.com,https://superpagespr.com/es/business/profile/orocovis/laboratorio-clinico-mercado-inc/B4S10255144P76447,
REF,LABORATORIO CLINICO ORTEGA,NARANJITO,PR,00719,40D0658160,puertoricoindex.com,https://www.facebook.com/p/Laboratorio-Cl%C3%ADnico-Ortega-100057565686220/,
REF,LABORATORIO CLINICO COSTA CARIBE,PONCE,PR,00717,40D0658183,labcostacaribepr.com,https://labcostacaribepr.com/,
REF,LAB CLINICO SANTA MARIA,PONCE,PR,00731,40D0658186,labclinicosantamaria.com,https://labclinicosantamaria.com/,
REF,"MED CENTRO, INC",PONCE,PR,00716,40D0658180,medcentro.org,https://www.medcentro.org/,
REF,PONCE CLINICAL LABORATORY INC,PONCE,PR,00716,40D0658189,npiindex.com,https://www.facebook.com/poncecli1/,
REF,LABORATORIO CLINICO SALINAS,SALINAS,PR,00751,40D0658200,pr.eldirectorio.co,https://www.facebook.com/LaboratorioClinicoSalinas/,
REF,LABORATORIO CLINICO SALIMAR,SALINAS,PR,00751,40D0658199,labsalimarpr.com,https://labsalimarpr.com/,
REF,"PONCE CLINICAL LABORATORY, INC",PONCE,PR,00731,40D0658184,npiindex.com,https://www.facebook.com/poncecli1/,
REF,LABORATORIO CLINICO LICER,SAN LORENZO,PR,00754,40D0658206,puertoricoindex.com,https://www.facebook.com/laboratoriolicer/,
REF,LAB CLINICO BACTERIOLOGICO LORIMAR,SAN SEBASTIAN,PR,00685,40D0658211,pr.eldirectorio.co,https://www.instagram.com/laboratorioslorimar/,
REF,LABORATORIO CLINICO MHC SAN SEBASTIAN,SAN SEBASTIAN,PR,00685,40D0658213,marketingmhc.com,https://marketingmhc.com/sansebastian.html,
REF,LABORATORIO CLINICO DEL CARMEN,YAUCO,PR,00698,40D0658233,opendi.com.pr,https://www.facebook.com/LABDELCARMEN/,
REF,LABORATORIO CLINICO MAGDALENA,SAN JUAN,PR,00907,40D0658240,labclinicomagdalena.com,https://labclinicomagdalena.com/,
REF,ASHFORD MEDICAL LABORATORY,SAN JUAN,PR,00907,40D0658241,planmenonita.org,https://en.infopaginas.com/b/san-juan/ashford-medical-laboratory-1,
REF,LABORATORIO CLINICO Y BACTERIOLOGICO SANTIAGO,UTUADO,PR,00641,40D0658221,vitadox.com,https://m.facebook.com/profile.php?id=674000379277010,
REF,LABORATORIO CLINICO SANTA LUCIA,VIEQUES,PR,00765,40D0658227,labeste.com,https://www.labeste.com/contacto.html,
REF,HATO REY PATHOLOGY ASSOCIATES,HATO REY,PR,00918,40D0658266,hrplabs.com,https://hrplabs.com/,
REF,IMRL CLINICAL LAB,HATO REY,PR,00919,40D0658269,immunopr.com,https://www.immunopr.com/,
REF,LABORATORIO CLINICO BORINQUEN-OCEAN PARK,SANTURCE,PR,00911,40D0658252,laboratoriosborinquen.com,https://laboratoriosborinquen.com/en/home/,
REF,LABORATORIO  DOCTOR CENTER MIRAMAR,SANTURCE,PR,00907,40D0658242,premiummscpr.com,https://premiummscpr.com/doctor/lab-clinico-miramar/,
REF,LABORATORIO CLINICO METABOLICO,SANTURCE,PR,00909,40D0658247,superpagespr.com,https://www.medicospr.com/doctores-puerto-rico/laboratorios-clinicos-independiente/32671.html,
REF,LABORATORIO CLINICO LAS ANTILLAS,SAN LORENZO,PR,00754,40D0658205,labantillas.com,https://labantillas.com/,
REF,LABORATORIO CLINICO HATO REY INC,SAN JUAN,PR,00918,40D0658276,labhatorey.com,https://labhatorey.com/,
REF,LABORATORIO CLINICO MAYAGUEZ,SAN JUAN,PR,00917,40D0658271,wikimapia.org,https://www.facebook.com/p/Laboratorio-Cl%C3%ADnico-Mayag%C3%BCez-100054378256459/,
REF,QUEST DIAGNOSTICS,RIO PIEDRAS,PR,00927,40D0658311,,,
REF,LABORATORIO CLINICO COSTA CARIBE,PUERTO NUEVO,PR,00920,40D0658289,labcostacaribepr.com,https://labcostacaribepr.com/,
REF,LABORATORIO CLINICO BORINQUEN - LAS LOMAS,SAN JUAN,PR,00921,40D0658291,laboratoriosborinquen.com,https://www.laboratoriosborinquen.com/sucursales/las-lomas/,
REF,LABORATORIO CLINICO BORINQUEN-CLINICA LAS AMERICAS,HATO REY,PR,00917,40D0658273,laboratoriosborinquen.com,https://www.laboratoriosborinquen.com/sucursales/clinica-las-americas/,
REF,LABORATORIO CLINICO LEBRON,SAN SEBASTIAN,PR,00685,40D0658210,misresultados.com,https://misresultados.com/directorio/listing_3/cdt-de-san-sebastian-lab-clinico-2,
REF,FIRST CLINICAL LAB,RIO PIEDRAS,PR,00925,40D0658303,misresultados.com,https://misresultados.com/directorio/listing_3/laboratorio-clinico-rio-piedras-i,
REF,LABORATORIO CLINICO EL MONTE INC,HATO REY,PR,00918,40D0658274,laboratorioclinicoelmonte.com,https://laboratorioclinicoelmonte.com/,
REF,LABORATORIO CLINICO LA CUMBRE,SAN JUAN,PR,00926,40D0658305,global.showmelocal.com,https://www.facebook.com/pages/Laboratorio-Clinico-La-Cumbre/175267119291014?locale=ca_ES,
REF,LABORATORIO CLINICO ALMI,RIO PIEDRAS,PR,00921,40D0658293,alignable.com,https://www.facebook.com/laboratorioalmi/?locale=es_LA,
REF,LABORATORIO CLINICO SAGRADO CORAZON,SAN JUAN,PR,00926,40D0658307,laboratoriosagradocorazon.com,https://www.laboratoriosagradocorazon.com/,
REF,LABORATORIO CLINICO RISAN,CAROLINA,PR,00982,40D0658298,puertoricoindex.com,https://www.facebook.com/labrisan/,
REF,LAB CLINICO DOCTOR'S CENTER LABORATORY,CAROLINA,PR,00982,40D0658299,misresultados.com,https://misresultados.com/directorio/listing_3/laboratorio-clinico-doctors-center-7,
REF,LABORATORIO DOCTOR CENTER 6,RIO PIEDRAS,PR,00925,40D0658300,doctorcenterlab.com,https://doctorcenterlab.com/,
REF,LABORATORIO CLINICO TOLEDO,ARECIBO,PR,00612,40D0663833,laboratoriotoledo.com,https://laboratoriotoledo.com/,
REF,LABORATORIO CLINICO EL PARAISO,SAN JUAN,PR,00926,40D0658309,labparaiso.com,https://www.labparaiso.com/,
REF,LABORATORIO CLINICO SAN ANTONIO,SAN SEBASTIAN,PR,00685,40D0662395,labsanantonio.com,https://www.labsanantonio.com/,
REF,LAB CLINICO Y PATOLOGICO JOSE DE DIEGO,AGUADILLA,PR,00603,40D0666607,,,
REF,LABORATORIO CLINICO COLON,YABUCOA,PR,00767,40D0662624,laboratorioscolon.com,https://www.laboratorioscolon.com/,
REF,LABORATORIO CLINICO TORRIVER,RIO PIEDRAS,PR,00926,40D0663493,labclinicotorriver.com,https://labclinicotorriver.com/,
REF,LABORATORICO CLINICO MICHELSAN,RIO PIEDRAS,PR,00921,40D0663173,laboratorioclinicomichelsaninc.com,https://laboratorioclinicomichelsaninc.com/,
REF,LABORATORIO CLINICO RIOS,SAN SEBASTIAN,PR,00685,40D0666305,vitadox.com,https://www.facebook.com/LaboratorioClinicoRios/,
REF,LABORATORIO CLINICO LOPEZ 2,CAYEY,PR,00737,40D0666606,laboratoriolopezpr.com,http://laboratoriolopezpr.com/,
REF,LABORATORIO CLINICO BARRETO ROMERO,HATILLO,PR,00659,40D0666079,puertoricoindex.com,https://infopaginas.com/b/hatillo/laboratorio-clinico-barreto-romero,
REF,LAB CLINICO SANTA ISABEL,SANTA ISABEL,PR,00757,40D0666939,laboratorioclinicosantaisabel.com,https://www.laboratorioclinicosantaisabel.com/,
REF,LABORATORIO CLINICO LARACUENTE,DORADO,PR,00646,40D0663215,saludmedica.com,https://www.facebook.com/laboratoriolaracuente/?locale=es_LA,
REF,IMRL CLINICAL LAB,CAROLINA,PR,00985,40D0666528,saludmedica.com,https://www.saludmedica.com/laboratorio/imrl-clinical-laboratory-carolina-laboratorio-carolina-puerto-rico,
REF,CENTRO DE DIAGNOSTICO Y TRATAMIENTO DE,ARECIBO,PR,00612,40D0663834,cdtvillalossantos.com,https://cdtvillalossantos.com/,
REF,LABORATORIO CLINICO DOMINGUITO,ARECIBO,PR,00612,40D0666529,puertoricoindex.com,https://www.facebook.com/laboratorioclinicodominguito/,
REF,"LAB CLINICO BACTERIOLOGICO LARES,INC",LARES,PR,00669,40D0666940,misresultados.com,https://providerwire.com/clinical-medical-laboratory/puerto-rico/lares/laboratorio-clinico-bacteriologico-lares-inc-1295727865,
REF,LABORATORIO CLINICO CENTRO 4,TRUJILLO ALTO,PR,00976,40D0666513,labclinicotrujilloalto.com,https://labclinicotrujilloalto.com/,
REF,LABORATORIO CLINICO IRIZARRY GUASCH,COTO LAUREL,PR,00780,40D0667128,milaboratoriopr.com,https://milaboratoriopr.com/,
REF,LABORATORIO CLINICO BORINQUEN - VILLA BLANCA,CAGUAS,PR,00725,40D0667748,laboratoriosborinquen.com,https://laboratoriosborinquen.com/,
REF,LABORATORIO CLINICO LILLIAN,SAN GERMAN,PR,00683,40D0667350,puertoricocercademi.com,https://www.facebook.com/Laboratorio-Cl%C3%ADnico-Lillian-100077761531146/?locale=fr_FR,
REF,"COREPLUS SERVICIOS CLINICOS Y PATOLOGICOS, LLC",PONCE,PR,00716,40D0667558,corepluspr.com,https://corepluspr.com/,
REF,LABORATORIO CLINICO GUANICA,GUANICA,PR,00653,40D0667457,puertoricocercademi.com,https://www.facebook.com/labguanica406/,
REF,LABORATORIO CLINICO GRISELLE,MANATI,PR,00674,40D0667291,superpagespr.com,https://www.facebook.com/p/Laboratorio-Clinico-Griselle-100094716760124/,
REF,LABORATORIO CLINICO NEGRON,SABANA GRANDE,PR,00637,40D0667290,labnegron.com,https://www.labnegron.com/,
REF,LABORATORIO CLINICO MEDI-SERV,ARECIBO,PR,00612,40D0667258,npiindex.com,https://www.facebook.com/labmediserv/,
REF,LABORATORIO CLINICO ISLA CENTRO- BARRANQUITAS,BARRANQUITAS,PR,00794,40D0667627,islacentro.wixsite.com,https://islacentro.wixsite.com/labislacentro,
REF,"LABORATORIO CLINICO SANDON, INC",PONCE,PR,00733,40D0667635,npiindex.com,https://npidb.org/organizations/laboratories/clinical-medical-laboratory_291u00000x/1013910512.aspx,
REF,INNOVA LAB,YAUCO,PR,00698,40D0667892,innova-lab.com,https://www.innova-lab.com/home,
REF,LABORATORIO CLINICO ZORIMAR,CAROLINA,PR,00985,40D0667305,misresultados.com,https://www.facebook.com/p/Laboratorio-Cl%C3%ADnico-Zorimar-100057620890871/,
REF,LABORATORIO CLINICO-MEDICO CAROLINA,CAROLINA,PR,00983,40D0667080,misresultados.com,https://www.facebook.com/100057200418866/?locale=is_IS,
REF,PR CLINICAL REFERENCE LABORATORY,VEGA BAJA,PR,00693,40D0667819,prclinical.com,https://www.prclinical.com/en,
REF,LABORATORIO CLINICO ENSENADENO,ENSENADA,PR,00647,40D0667456,abcmedicopr.com,https://npidb.org/organizations/laboratories/clinical-medical-laboratory_291u00000x/1710191689.aspx,
REF,LABORATORIO CLINICO PUERTO NUEVO,SAN JUAN,PR,00920,40D0668124,misresultados.com,https://www.facebook.com/p/Laboratorio-Clinico-Puerto-Nuevo-100054479259543/,
REF,QUEST DIAGNOSTICS,MOCA,PR,00676,40D0667559,locations.questdiagnostics.com,https://locations.questdiagnostics.com/puerto-rico/moca/85-calle-don-chemary,
REF,LABORATORIO CLINICO OROCOVIS,OROCOVIS,PR,00720,40D0668960,bukutelepon.cybo.com,https://m.facebook.com/profile.php?id=139304622820432,
REF,LABORATORIO CLINICO MOROVIS,MOROVIS,PR,00687,40D0668987,misresultados.com,https://misresultados.com/directorio/listing_3/lab-clinico-morovis,
REF,LABORATORIO CLINICO KAMIL,PONCE,PR,00717,40D0669349,npiindex.com,https://npiindex.com/city/puerto-rico/ponce/clinical-medical-laboratory,
REF,CDT-CENTRO DE SALUD MARIANO RIVERA RAMOS,CAYEY,PR,00736,40D0668343,salud.pr.gov,https://www.salud.pr.gov/CMS/DOWNLOAD/3044,
REF,LABORATORIO CLINICO BAYANEY,AGUADILLA,PR,00603,40D0668352,laboratorioomarys.com,https://laboratorioomarys.com/,
REF,LABORATORIO CLINICO LOMAR,CIALES,PR,00638,40D0669486,vitadox.com,https://www.vitadox.com/practice/ciales-pr-00638/laboratorio-clinico-lomar/G3vPqqj9FLH2expNwoJenF,
REF,LAB CLINICO CLETS INST OF HEALTH LABS,SAN JUAN,PR,00921,40D0669618,wikimapia.org,https://wikimapia.org/33089003/es/CLETS,
REF,LABORATORIO CLINICO MARTIN,BAYAMON,PR,00959,40D0669529,labmartin.com,http://www.labmartin.com/home.html,
REF,LAB CLINICO BACTERIOLOGICO CARIBBEAN INC,BAYAMON,PR,00959,40D0670332,medicita.app,https://npidb.org/organizations/laboratories/clinical-medical-laboratory_291u00000x/1205841756.aspx,
REF,LABORATORIO CLINICO DEL CENTRO,FLORIDA,PR,00650,40D0670595,puertoricoindex.com,https://www.facebook.com/laboratoriodelcentropr/,
REF,LABORATORIO CLINICO FLORES,MOROVIS,PR,00687,40D0670594,centroclinicoflores.com,https://centroclinicoflores.com/,
REF,LABORATORIO CLINICO JARDINES CORP,CAROLINA,PR,00983,40D0670646,laboratorioclinicojardinespr.com,https://laboratorioclinicojardinespr.com/,
REF,"LABORATORIO CLINICO J RODRIGUEZ, LLC",SABANA GRANDE,PR,00637,40D0670351,laboratoriorodriguez.com,https://www.laboratoriorodriguez.com/,
REF,LABORATORIO CLINICO MANUED,HUMACAO,PR,00792,40D0669862,laboratoriomanued.com,https://laboratoriomanued.com/,
REF,LABORATORIO CLINICO MONTEMAR II,BARCELONETA,PR,00617,40D0670708,laboratorioclinicomontemar.com,https://laboratorioclinicomontemar.com/,
REF,LABORATORIO CLINICO MODELO,CATANO,PR,00962,40D0670892,misresultados.com,https://misresultados.com/directorio/listing_3/lab-clinico-modelo-5/nearby?category=0&center=18.44069%2C-66.120572&directory_radius=100&is_mile=1&p=2&sort=distance&view=map&zoom=15,
REF,LABORATORIO CLINICO LA GUADALUPE,PONCE,PR,00732,40D0670943,opendi.com.pr,https://www.facebook.com/LABORATORIOLAGUADALUPE/,
REF,LABORATORIO CLINICO VAN SCOY,TOA BAJA,PR,00949,40D0671002,vitadox.com,https://www.vitadox.com/practice/toa-baja-pr-00949/laboratorio-clinico-van-scoy-inc/xmECqDxEYqj8V6Z6MGwVsR,
REF,"LABORATORIO CLINICO EL VIVI, INC",UTUADO,PR,00641,40D0671544,vitadox.com,https://www.instagram.com/labclinicoelvivi/,
REF,CENTRO SERVICIOS MEDICOS LEVITTOWN,TOA BAJA,PR,00949,40D0671069,serviciosmedicoslevittown.com,https://serviciosmedicoslevittown.com/,
REF,LAB CLINICO EL SENORIAL INC,RIO PIEDRAS,PR,00926,40D0671135,laboratorioclinicosenorial.com,https://laboratorioclinicosenorial.com/,
REF,LABORATORIO CLINICO DR BASORA,MAYAGUEZ,PR,00680,40D0671654,vitadox.com,https://www.facebook.com/labbasora/,
REF,LABORATORIO CLINICO VILLA ANA GURABO,GURABO,PR,00778,40D0672860,laboratoriovillaana.com,https://laboratoriovillaana.com/,
REF,LABORATORIO CLINICO PLAZA RIO HONDO,BAYAMON,PR,00961,40D0670893,puertoricoindex.com,https://www.facebook.com/p/Laboratorio-Clinico-Plaza-Rio-Hondo-I-II-100057357171906/,
REF,LABORATORIO CLINICO BORINQUEN QUADRANGLE,CAGUAS,PR,00725,40D0671731,laboratoriosborinquen.com,https://laboratoriosborinquen.com/en/home/,
REF,LABORATORIO CLINICO FERNANDO MONTILLA,SAN JUAN,PR,00918,40D0672862,laboratorioenhatorey.com,https://laboratorioenhatorey.com/,
REF,LABORATORIO CLINICO GORDO,GUAYNABO,PR,00969,40D0673285,labgordo.com,https://labgordo.com/,
REF,LABORATORIO CLINICO BORINQUEN,SANTURCE,PR,00909,40D0674134,laboratoriosborinquen.com,https://www.laboratoriosborinquen.com/sucursales/centro-europa/,
REF,LABORATORIO CENTRAL DE LEVITTOWN CORP,TOA BAJA,PR,00950,40D0673356,laboratorioclinicocentraldelevittown.com,https://www.laboratorioclinicocentraldelevittown.com/,
REF,LABORATORIO CLINICO LEVITTOWN,TOA BAJA,PR,00950,40D0671732,labcentrallevittown.com,https://labcentrallevittown.com/,
REF,LABORATORIO CLINICO CASTILLO,ANASCO,PR,00610,40D0675943,labclinicocastillo.com,https://www.labclinicocastillo.com/,
REF,LABORATORIO CLINICO IRIZARRY GUASCH,MAYAGUEZ,PR,00681,40D0672810,milaboratoriopr.com,https://milaboratoriopr.com/,
REF,LABORATORIO CLINICO COSTA SALUD-MOCA,MOCA,PR,00676,40D0676312,costasalud.com,https://www.costasalud.com/,
REF,LABORATORIO CLINICO RINCON'S PSC,RINCON,PR,00677,40D0676705,laboratorioclinicorincon.com,https://www.laboratorioclinicorincon.com/,
REF,LABORATORIO CLINICO ALFECIZA,VILLALBA,PR,00766,40D0672624,opendi.com.pr,https://www.facebook.com/laboratorioclinicoalfeciza/,
REF,LAB CLINICO LOPEZ RIVERA CSP,CAYEY,PR,00737,40D0677750,laboratoriolopezpr.com,http://www.laboratoriolopezpr.com/contactenos,
REF,LABORATORIO CLINICO MANATI,MANATI,PR,00674,40D0676839,,https://www.facebook.com/labmanati2/,
REF,LABORATORIO CLINICO DE HOSTOS,MAYAGUEZ,PR,00682,40D0675242,premiummscpr.com,https://www.facebook.com/labclinico.dehostos/,
REF,LABORATORIO CLINICO LECORD,SAN JUAN,PR,00901,40D0682041,laboratorioclinicolecord.com,https://laboratorioclinicolecord.com/,
REF,LABORATONO CLINICO SAN MARTIN,SAN JUAN,PR,00923,40D0678283,laboratoriosanmartinlarespr.com,https://laboratoriosanmartinlarespr.com/,
REF,LABORATORIO CLINICO SOTO,MOCA,PR,00676,40D0675509,vitadox.com,https://www.facebook.com/pages/Laboratorio-Clinico-Soto/121568888002126,
REF,QUEST DIAGNOSTICS LABORATORIO ANALISIS CLINICO,BAYAMON,PR,00960,40D0685119,questdiagnostics.com,https://www.questdiagnostics.com/locations/search.html/00617/50/1,
REF,LAB CLINICO BAYAMON,BAYAMON,PR,00960,40D0689663,laboratoriobayamon.com,https://laboratoriobayamon.com/,
REF,LABORATORIO AVANZADO EMMANUEL,CIALES,PR,00638,40D0684552,labemmanuel.com,https://labemmanuel.com/,
REF,LABORATORIO CLINICO IRIZARRY GUASH,AGUADA,PR,00602,40D0689954,milaboratoriopr.com,https://milaboratoriopr.com/,
REF,LABORATORIO CLINICO REX,BAYAMON,PR,00957,40D0682233,labclinicorex.com,https://labclinicorex.com/,
REF,"LABORATORIO CLINICO AVANZADO EMMANUEL, INC",TOA ALTA,PR,00953,40D0684519,labemmanuel.com,https://labemmanuel.com/,
REF,LABORATORIO CLINICO DY-MATOS,BAYAMON,PR,00959,40D0691286,puertoricoindex.com,https://www.facebook.com/labdymatos/,
REF,LABORATORIO CLINICO QUEBRADA,CAMUY,PR,00627,40D0680117,puertoricocercademi.com,https://www.cms.gov/medicare/health-safety-standards/certification-compliance/public-notices/laboratorio-clinico-quebrada,
REF,LABORATORIO CLINICO REFERENCIA CIMA,YABUCOA,PR,00767,40D0690738,labcima.com,https://www.labcima.com/,
REF,"LABORATORIO  GARCIA, CORPORATION",ANASCO,PR,00610,40D0693411,vitadox.com,https://www.vitadox.com/practice/anasco-pr-00610/laboratorio-garcia-corp/nHUGJFvND6uP7jWtsHMV3Z,
REF,LABORATORIO CLINICO IRIZARRY GUASCH,ISABELA,PR,00662,40D0682782,milaboratoriopr.com,https://milaboratoriopr.com/,
