name,domain,phone,address,city,state,zip,clia_number,certified_at,certificate_type,site_count,test_volume,classification_codes,segments,lab_type,cms_facility_type_code,cms_facility_type_name,russian_candidate
UNIVERSITY OF MD HEALTH CENTER LABORATORY,,3013148173,CAMPUS DRIVE  BLDG 140  #1163,COLLEGE PARK,MD,20742,21D0014230,2025-02-05,Compliance,0,1530,,unspecified,OTHER,26,school_student_health,False
HILLCREST CLINIC INC,,4107884400,5602 BALTIMORE NATIONAL PIKE 600,BALTIMORE,MD,21228,21D0219030,2025-01-27,Compliance,0,14175,,unspecified,OTHER,29,other,False
"VIRUS ISOLATION AND SEROLOGY LABORATORY, FNLCR",,3018461268,"310 WARE DR, ROOMS 104 & 105",FREDERICK,MD,21702,21D0978424,2026-01-14,Compliance,0,400,,unspecified,OTHER,29,other,False
OPHTHALMIC GENOMICS LABORATORY (OGL),,3015940029,"10 CENTER DR, BLDG 10, RM 10N109",BETHESDA,MD,20892,21D1012076,2026-01-15,Compliance,0,50,,unspecified,OTHER,29,other,False
NATIONAL INSTITUTE ON AGING IRP/LCI,,4105588962,3001 S HANOVER ST 5TH FLOOR,BALTIMORE,MD,21225,21D1071563,2025-06-11,Compliance,0,9000,,unspecified,OTHER,29,other,False
KAISER PERMANENTE HOLY CROSS INTERVENTIONAL RADIOL,,3019685737,1400 FOREST GLEN ROAD STE 330,SILVER SPRING,MD,20910,21D1082260,2025-03-27,Compliance,0,100,,unspecified,OTHER,11,hmo,False
"HCT DERMATOPATHOLOGY SERVICES, POTOMAC MD ANNEX",,3014243436,12135 TRAILRIDGE DRIVE,POTOMAC,MD,20854,21D1105135,2025-09-25,Compliance,0,200,,unspecified,OTHER,29,other,False
JHI BETHESDA,,3018975656,6420 ROCKLEDGE DRIVE SUITE 3100,BETHESDA,MD,20817,21D2024697,2025-10-31,Compliance,0,2189,,unspecified,OTHER,29,other,False
"VIRAL ONCOLOGY SECTION, ACVP, FNLCR",,3018465828,BLDG 535 SULTAN STREET ROOM 428,FREDERICK,MD,21702,21D2072132,2025-04-10,Compliance,0,1200,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,2405001440,"761 E WILSON BLVD, SUITE J",HAGERSTOWN,MD,21740,21D2121432,2025-03-06,Compliance,0,30000,,unspecified,OTHER,29,other,False
JOHNS HOPKINS IMAGING AT GREEN SPRING STATION,,4105832704,10803 FALLS ROAD SUITE 1100,LUTHERVILLE,MD,21093,21D2159797,2025-08-14,Compliance,0,1685,,unspecified,OTHER,29,other,False
ADMA BIOCENTERS GEORGIA INC,,4043834210,12647 LAUREL BOWIE RD,LAUREL,MD,20708,21D2277575,2025-04-17,Compliance,0,12000,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES LP,,2407133791,125 W COLLEGE AVENUE #C,SALISBURY,MD,21804,21D2286276,2025-09-16,Compliance,0,6408,,unspecified,OTHER,29,other,False
"ORALPATH-DENTCARE, LLC",,4108149128,"6865 DEERPATH RD, #302",ELKRIDGE,MD,21075,21D2293388,2026-03-13,Compliance,0,275,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES LP,,2408506589,3316 DONNELL DR,FORESTVILLE,MD,20747,21D2304082,2025-03-27,Compliance,0,35000,,unspecified,OTHER,29,other,False
HCT DERMATOPATHOLOGY SERVICES POTOMAC ANNEX II,,8188237213,10624 CLOVERBROOKE DR,POTOMAC,MD,20854,21D2305198,2025-04-16,Compliance,0,750,,unspecified,OTHER,29,other,False
CUTTING EDGE HISTOLOGY LLC,,2406439661,18207A FLOWER HILL WAY,GAITHERSBURG,MD,20879,21D2320931,2026-02-18,Compliance,0,6580,,unspecified,OTHER,29,other,False
BOSTON UNIVERSITY CLINICAL TESTING LABORATORY,,6173535310,"610 COMMONWEALTH AVE, 4TH FLOOR",BOSTON,MA,02215,22D0930276,2025-11-06,Compliance,0,102,,unspecified,OTHER,26,school_student_health,False
WMPS AT BERKSHIRE COSMETIC & RECONSTRUCTIVE,,4134969272,426 SOUTH ST,PITTSFIELD,MA,01201,22D0985117,2025-05-01,Compliance,0,1000,,unspecified,OTHER,02,ambulatory_surgery_center,False
"ALLCELLS, LLC",,8579727330,1250 HANCOCK ST,QUINCY,MA,02169,22D2126670,2026-02-12,Compliance,0,20000,,unspecified,OTHER,29,other,False
BETH ISRAEL LAHEY HEALTH URGENT CARE,,6176154023,100 WALTER J HANNON PARKWAY,QUINCY,MA,02169,22D2194223,2025-05-29,Compliance,0,8360,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES LP,,5087130133,68 STAFFORD ST,WORCESTER,MA,01603,22D2236058,2025-09-04,Compliance,0,43211,,unspecified,OTHER,29,other,False
"BIOLIFE PLASMA SERVICES, LP",,9785523058,90 PLEASANT VALLEY ST,METHUEN,MA,01844,22D2258252,2025-11-21,Compliance,0,38678,,unspecified,OTHER,29,other,False
"BIOLIFE PLASMA SERVICES, LP",,4134633007,"239 MEMORIAL AVE, UNIT A",WEST SPRINGFIELD,MA,01089,22D2274583,2025-07-22,Compliance,0,35000,,unspecified,OTHER,29,other,False
RANDOLPH SBHC,,7818071771,42 HIGHLAND AVENUE,RANDOLPH,MA,02368,22D2330661,2025-09-19,Accreditation,0,0,,unspecified,OTHER,29,other,False
GIFT OF LIFE MICHIGAN,,7349221242,3861 RESEARCH PARK DR,ANN ARBOR,MI,48108,23D0366620,2025-04-23,Compliance,0,25160,,unspecified,OTHER,29,other,False
UM SCHOOL OF DENTISTRY-ORAL PATHOLOGY BIOPSY SERV,,7347641543,1011 N UNIVERSITY AVENUE,ANN ARBOR,MI,48109,23D0707975,2025-09-08,Compliance,0,2000,,unspecified,OTHER,29,other,False
SINAI GRACE HOSPITAL ASC BERRY SURGERY CENTER,,2488516767,28500 ORCHARD LAKE ROAD SUITE 100,FARMINGTON HILLS,MI,48334,23D0908165,2025-10-08,Compliance,0,100,,unspecified,OTHER,02,ambulatory_surgery_center,False
DEARBORN SURGERY CENTER,,3132532069,18100 OAKWOOD BLVD SUITE 100,DEARBORN,MI,48124,23D1037323,2025-05-19,Compliance,0,3,,unspecified,OTHER,02,ambulatory_surgery_center,False
PLATINUM MANAGEMENT LLC,,3133598300,"5250 AUTO CLUB DRIVE, SUITE 170",DEARBORN,MI,48126,23D2091013,2025-05-19,Compliance,0,500,,unspecified,OTHER,02,ambulatory_surgery_center,False
"CSL PLASMA, INC",,5863334113,44 N GROESBECK HWY,MOUNT CLEMENS,MI,48043,23D2164545,2025-08-12,Compliance,0,36125,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES L P,,7342056598,3731 CARPENTER ROAD,YPSILANTI,MI,48197,23D2211232,2025-06-20,Compliance,0,47004,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES L P,,3137331207,20490 CONANT STREET,DETROIT,MI,48234,23D2273179,2025-05-13,Compliance,0,43060,,unspecified,OTHER,29,other,False
COREWELL HEALTH SCHOOL BASED CLINIC - HARPER WOODS,,9475242700,20225 BEACONSFIELD STREET,HARPER WOODS,MI,48225,23D2322369,2025-04-21,Accreditation,0,0,,unspecified,OTHER,26,school_student_health,False
UMD HEALTH SERVICES LABORATORY,,2187267047,615 NIAGARA CT,DULUTH,MN,55812,24D0040942,2025-03-12,Compliance,0,2523,,unspecified,OTHER,26,school_student_health,False
MIN NO AYA WIN HUMAN SERVICES CENTER,,2188783751,927 TRETTEL LANE,CLOQUET,MN,55720,24D0676492,2025-12-11,Compliance,0,8700,,unspecified,OTHER,29,other,False
UNIVERSITY OF MINNESOTA NEUROMUSCULAR,,6126262499,515 DELAWARE ST SE ROOM 13-129,MINNEAPOLIS,MN,55455,24D0927621,2025-07-24,Compliance,0,1200,,unspecified,OTHER,29,other,False
CYTOKINE REFERENCE LABORATORY,,6126267057,"13-127 PWB, 516 DELAWARE ST SE",MINNEAPOLIS,MN,55455,24D0931212,2025-10-28,Compliance,0,1250,,unspecified,OTHER,29,other,False
WILLIAM R KENNEDY LABORATORY,,6126251431,"516 DELAWARE ST SE, RM 12-231 PWB",MINNEAPOLIS,MN,55455,24D0974198,2026-02-10,Compliance,0,125,,unspecified,OTHER,29,other,False
U OF MN PEDIATRICS INFECTIOUS DISEASES,,6126259642,2001 6TH STREET SE 3-438 MTRF,MINNEAPOLIS,MN,55455,24D1049829,2025-04-08,Compliance,0,100,,unspecified,OTHER,29,other,False
HHRI CARDIAC BIOMARKER TRIALS LABORATORY,,6128736889,"914 SOUTH 8TH STREET, S3",MINNEAPOLIS,MN,55404,24D2019908,2025-04-02,Compliance,0,105,,unspecified,OTHER,29,other,False
CENTER FOR AMERICAN INDIAN RESOURCES,,2188782133,221 W 4TH STREET,DULUTH,MN,55806,24D2022613,2025-05-15,Compliance,0,5009,,unspecified,OTHER,29,other,False
COOK HOSPITAL TOWER LAB,,2186666219,415 NORTH 2ND STREET SUITE #2,TOWER,MN,55790,24D2050413,2025-04-01,Compliance,0,6680,,unspecified,OTHER,29,other,False
KINGDOM PATHWAYS,,6519173227,426 OXFORD STREET,SAINT PAUL,MN,55104,24D2093889,2025-04-08,Compliance,0,3000,,unspecified,OTHER,07,comprehensive_outpatient_rehab,False
CENTRACARE WILLMAR MAIN CLINIC DERMATOLOGY,,3202315000,101 WILLMAR AVE SW,WILLMAR,MN,56201,24D2213829,2025-05-15,Compliance,0,791,,unspecified,OTHER,29,other,False
OLMSTED MEDICAL CENTER- MOHS LAB,,5075296695,1605 4 TH ST SE,ROCHESTER,MN,55904,24D2319636,2025-10-08,Compliance,0,1200,,unspecified,OTHER,29,other,False
HHS NEUROMUSCULAR PATHOLOGY - DR ADAM LOAVENBRUCK,,6128732175,4901 17TH AVE S,MINNEAPOLIS,MN,55417,24D2325952,2026-01-27,Compliance,0,800,,unspecified,OTHER,29,other,False
KINDNESS HEALTHCARE & WOMENS SERVICES INC,,6128141800,1405 LILAC DR N #150L,GOLDEN VALLEY,MN,55422,24D2332571,2025-10-21,Accreditation,0,0,,unspecified,OTHER,12,home_health,False
LONGEST STUDENT HEALTH CENTER LAB,,6623257541,360 HARDY ROAD,MISSISSIPPI STATE,MS,39762,25D0030383,2025-08-26,Compliance,0,23456,,unspecified,OTHER,26,school_student_health,False
METHODIST MINOR MEDICAL CLINIC-DESOTO,,9015161889,7235 HACKS CROSS ROAD,OLIVE BRANCH,MS,38654,25D1084553,2026-03-12,Compliance,0,4194,,unspecified,OTHER,29,other,False
SINGING RIVER MEDICAL PARK RADIOLOGY,,2284711410,"3101 DENNY AVENUE, 3RD FLOOR/RADIOLOGY",PASCAGOULA,MS,39581,25D2093499,2025-02-11,Compliance,0,460,,unspecified,OTHER,29,other,False
CSL PLASMA INC,,7692357330,3835 NORTHBROOK DR,JACKSON,MS,39206,25D2147962,2026-02-06,Compliance,0,31854,,unspecified,OTHER,29,other,False
CARDIOVASCULAR OBL,,6012646000,415 S 28TH AVE,HATTIESBURG,MS,39401,25D2229469,2026-01-21,Compliance,0,46,,unspecified,OTHER,29,other,False
CARDIOVASCULAR CENTER OF MISSISSIPPI,,6012646000,415 S 28TH AVE,HATTIESBURG,MS,39401,25D2229476,2026-01-21,Compliance,0,200,,unspecified,OTHER,02,ambulatory_surgery_center,False
MISSISSIPPI ORGAN RECOVERY AGENCY,,6019331000,4400 LAKELAND DR,FLOWOOD,MS,39232,25D2235631,2025-12-09,Compliance,0,3350,,unspecified,OTHER,29,other,False
SOUTH CENTRAL REGIONAL MEDICAL CENTER,,6012612587,1220 JEFFERSON ST,LAUREL,MS,39440,25D2315306,2025-06-12,Compliance,0,4522,,unspecified,OTHER,29,other,False
SMITH COUNTY EMERGENCY HOSPITAL,,6017656711,347 MAGNOLIA DRIVE,RALEIGH,MS,39153,25D2316390,2025-06-04,Compliance,0,9340,,unspecified,OTHER,29,other,False
AUBURN SURGERY CENTER INC,,5736515539,"300 SOUTH MOUNT AUBURN ROAD, SUITE 200",CAPE GIRARDEAU,MO,63703,26D0962932,2026-02-24,Compliance,0,40,,unspecified,OTHER,02,ambulatory_surgery_center,False
"EUROFINS PHARMA BIOANALYTICS SERVICES, LLC",,6363627000,15 RESEARCH PARK DR,SAINT CHARLES,MO,63304,26D0969939,2025-03-18,Compliance,0,10,,unspecified,OTHER,29,other,False
MISSOURI BAPTIST MEDICAL CENTER,,3145250550,3844 S LINDBERGH BOULEVARD,SAINT LOUIS,MO,63127,26D1003380,2025-04-30,Compliance,0,4836,,unspecified,OTHER,29,other,False
"CHESTERFIELD AMBULATORY SURGERY CENTER, LP",,6365370122,17050 BAXTER RD SUITE 110,CHESTERFIELD,MO,63005,26D1023601,2026-01-12,Compliance,0,453,,unspecified,OTHER,02,ambulatory_surgery_center,False
IMPACTLIFE,,8007475401,3420 RIDER TRAIL S,EARTH CITY,MO,63045,26D1063322,2025-08-25,Compliance,0,19900,,unspecified,OTHER,05,blood_bank,False
MERCY NATIONAL SURGERY CENTER/IMAGING,,4178209218,"3045 S NATIONAL AVE, SUITE 120",SPRINGFIELD,MO,65804,26D2054347,2025-09-22,Compliance,0,6297,,unspecified,OTHER,02,ambulatory_surgery_center,False
WASHINGTON UNIVERSITY METABOLOMICS,,3142734679,"425 S EUCLID AVE, RM 10511",SAINT LOUIS,MO,63110,26D2074422,2025-01-15,Compliance,0,100,,unspecified,OTHER,29,other,False
MERCY HOSPITAL JEFFERSON - IMAGING SERVICES,,6369331497,1500 CALVARY CHURCH ROAD BLDG A,FESTUS,MO,63028,26D2145528,2025-06-30,Compliance,0,1015,,unspecified,OTHER,29,other,False
MERCY VIRTUAL CARE CENTER,,6367654710,15740 SOUTH OUTER FORTY RD,CHESTERFIELD,MO,63017,26D2174805,2025-03-18,Compliance,0,4800,,unspecified,OTHER,19,mobile_lab,False
MU VMDL ONE HEALTH LABORATORY,,5738823646,901 E CAMPUS LOOP,COLUMBIA,MO,65211,26D2253464,2025-12-16,Compliance,0,500,,unspecified,OTHER,29,other,False
MERCY CENTER FOR PERFORMANCE MEDICINE AND,,3142511436,701 S NEW BALLAS RD,SAINT LOUIS,MO,63141,26D2266476,2025-03-18,Compliance,0,200,,unspecified,OTHER,02,ambulatory_surgery_center,False
CMH DERMATOLOGY CLINIC,,4173284500,1125 N BUTTERFIELD RD,BOLIVAR,MO,65613,26D2273378,2026-03-10,Compliance,0,700,,unspecified,OTHER,29,other,False
NEXTGEN PRECISION HEALTH,,5737716314,1030 HITT ST,COLUMBIA,MO,65211,26D2291800,2025-12-15,Compliance,0,30,,unspecified,OTHER,29,other,False
VELOCITY CLINICAL RESEARCH,,3149872980,13100 MANCHESTER RD STE 129,ST. LOUIS,MO,63131,26D2318359,2025-02-10,Accreditation,0,0,,unspecified,OTHER,29,other,False
SOUTH COUNTY HEALTH CENTER,,3146150918,4580 SOUTH LINDBERGH BLVD,SUNSET HILLS,MO,63127,26D2332413,2025-10-20,Accreditation,0,0,,unspecified,OTHER,29,other,False
JOHN C MURPHY HEALTH CENTER,,3146150918,6121 N HANLEY ROAD,BERKELEY,MO,63134,26D2332416,2025-10-20,Accreditation,0,0,,unspecified,OTHER,29,other,False
NORTH CENTRAL COMMUNITY HEALTH CENTER,,3146150418,4000 JENNINGS STATION ROAD,SAINT LOUIS,MO,63121,26D2332417,2025-10-20,Accreditation,0,0,,unspecified,OTHER,29,other,False
DERMATOLOGY & SKIN CANCER CENTERS - 2ND FLOOR,,9139072367,3265 NE RALPH POWELL RD,LEES SUMMIT,MO,64064,26D2333480,2025-11-05,Accreditation,0,0,,unspecified,OTHER,29,other,False
UNIVERSITY OF MISSOURI,,5737716544,"1021 HITT ST, 5TH FLOOR, L&D",COLUMBIA,MO,65212,26D2336586,2026-01-07,Accreditation,0,0,,unspecified,OTHER,29,other,False
MSU STUDENT HEALTH PARTNERS,,4069945895,"MSU STUDENT WELLNESS CENTER, SUITE #2247",MONTANA STATE UNIV BOZEMA,MT,59717,27D0042135,2025-08-21,Compliance,0,23525,,unspecified,OTHER,26,school_student_health,False
CURRY HEALTH CENTER,,4062432778,634 EDDY AVE RM 163,MISSOULA,MT,59812,27D0668135,2025-10-15,Compliance,0,6243,,unspecified,OTHER,26,school_student_health,False
BIOLIFE PLASMA SERVICES LP,,4067212584,3050 GREAT NORTHERN AVENUE,MISSOULA,MT,59808,27D0989528,2025-10-14,Compliance,0,42975,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES LP,,4062680501,1901 MARKET PLACE DR,GREAT FALLS,MT,59404,27D1017635,2026-01-13,Compliance,0,34266,,unspecified,OTHER,29,other,False
CARL T CURTIS HEALTH CENTER,,4028375381,923 SENIOR CIRCLE,MACY,NE,68039,28D0652580,2026-02-18,Compliance,0,18931,,unspecified,OTHER,29,other,False
UNMC COLLEGE OF DENTISTRY ORAL PATHOLOGY LAB,,4024721296,4000 EAST CAMPUS LOOP SOUTH ROOM 1305,LINCOLN,NE,68583,28D0652633,2025-05-29,Compliance,0,1900,,unspecified,OTHER,29,other,False
FIRST CARE MEDICAL PC,,3082367016,2605 2ND AVENUE,KEARNEY,NE,68847,28D1035931,2025-01-06,Compliance,0,14960,,unspecified,OTHER,29,other,False
"TWIN RIVERS URGENT CARE, LLC",,4028341005,"3203 OSBORNE DRIVE WEST, SUITE 101",HASTINGS,NE,68901,28D2110082,2026-01-14,Compliance,0,655,,unspecified,OTHER,29,other,False
CHILDREN'S NEBRASKA OUTPATIENT SURGERY CENTER,,4029558207,110 NORTH 175TH STREET SUITE 1600,OMAHA,NE,68118,28D2202217,2025-03-13,Compliance,0,26,,unspecified,OTHER,29,other,False
CELERION BIOANALYTICAL SERVICES,,4024376271,624 PEACH STREET,LINCOLN,NE,68502,28D2250773,2025-02-28,Compliance,0,1000,,unspecified,OTHER,29,other,False
SAGEWELL URGENT CARE,,4029159901,7350 WILLOWBROOK LANE SUITE #101,LINCOLN,NE,68516,28D2328452,2026-01-08,Compliance,0,2912,,unspecified,OTHER,29,other,False
"HOFFMAN, MD, ASSOCIATED PATHOLOGISTS, CHARTERED",,7027326000,2767 N TENAYA WAY,LAS VEGAS,NV,89128,29D1035507,2025-02-27,Compliance,0,250,,unspecified,OTHER,29,other,False
UNLV ORAL AND MAXILLOFACIAL PATH BIOPSY SERVICE,,7027742616,1001 SHADOW LN MS 7412 ATTN UNLV SDM,LAS VEGAS,NV,89106,29D2043797,2025-07-10,Compliance,0,100,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES LP,,7025704560,2255 N GREEN VALLEY PKWY,HENDERSON,NV,89014,29D2169398,2025-03-24,Compliance,0,15210,,unspecified,OTHER,29,other,False
"HOFFMAN, MD, ASSOCIATED PATHOLOGISTS, CHARTERED",,7023792797,2534 LIBBERTON ST,HENDERSON,NV,89044,29D2189161,2025-01-15,Compliance,0,700,,unspecified,OTHER,29,other,False
ELKO COMMUNITY HEALTH CENTER,,7753895778,2098 IDAHO STREET,ELKO,NV,89801,29D2268255,2025-04-08,Compliance,0,260,,unspecified,OTHER,02,ambulatory_surgery_center,False
EQUALITY HEALTH CENTER,,6032252739,38 SOUTH MAIN ST,CONCORD,NH,03301,30D0712237,2025-07-30,Compliance,0,278,,unspecified,OTHER,29,other,False
PILGRIM MEDICAL CENTER,,9737461500,393 BLOOMFIELD AVENUE,MONTCLAIR,NJ,07042,31D0105229,2025-10-01,Compliance,0,12000,,unspecified,OTHER,02,ambulatory_surgery_center,True
PPNCSNJ - SHREWSBURY,,9738791306,69 EAST NEWMAN SPRINGS ROAD,SHREWSBURY,NJ,07702,31D0668205,2025-01-03,Compliance,0,1690,,unspecified,OTHER,29,other,False
CHILDREN'S SPECIALIZED HOSPITAL,,7327897668,150 NEW PROVIDENCE RD,MOUNTAINSIDE,NJ,07092,31D0683245,2025-05-07,Compliance,0,600,,unspecified,OTHER,27,snf_nursing,False
"CSL PLASMA, INC",,6092450346,2465 S BROAD ST,HAMILTON,NJ,08610,31D2152880,2025-04-29,Compliance,0,30000,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,9084090160,1097 INMAN AVENUE,EDISON,NJ,08820,31D2152881,2025-02-18,Compliance,0,30000,,unspecified,OTHER,29,other,False
ATLANTIC ADVANCED URGENT CARE,,9739396220,333 ROUTE 46,MOUNTAIN LAKES,NJ,07046,31D2161401,2025-10-08,Compliance,0,4200,,unspecified,OTHER,29,other,False
THPLASMA NEWARK,,7733184795,139 7TH AVE,NEWARK,NJ,07104,31D2164581,2025-04-22,Compliance,0,25000,,unspecified,OTHER,05,blood_bank,False
"CSL PLASMA, INC",,9733303562,536 GETTY AVE,CLIFTON,NJ,07011,31D2169440,2025-06-17,Compliance,0,30000,,unspecified,OTHER,29,other,False
BIOLIFE PLASMA SERVICES LP,,8565376107,1450 CLEMENTS BRIDGE ROAD,DEPTFORD,NJ,08096,31D2209520,2025-03-11,Compliance,0,35000,,unspecified,OTHER,29,other,False
COOPER BRIDGEVIEW CLINIC,,8563423040,800 COOPER STREET,CAMDEN,NJ,08102,31D2220872,2025-04-30,Compliance,0,500,,unspecified,OTHER,19,mobile_lab,False
THPLASMA ELIZABETH,,2016748478,81 BROAD STREET,ELIZABETH,NJ,07201,31D2221005,2025-04-29,Compliance,0,20000,,unspecified,OTHER,05,blood_bank,False
BIOLIFE PLASMA SERVICES LP,,6098332731,6701 BLACK HORSE PIKE,EGG HARBOR TWP,NJ,08234,31D2244634,2025-12-16,Compliance,0,35000,,unspecified,OTHER,29,other,False
ALBUQUERQUE DERMATOLOGY ASOC &,,5058724700,"5310 HOMESTEAD RD NE, STE 301",ALBUQUERQUE,NM,87110,32D0534672,2025-01-16,Compliance,0,24000,,unspecified,OTHER,02,ambulatory_surgery_center,False
ALBUQUERQUE - AMG SPECIALTY HOSPITAL,,5058425500,5400 GIBSON BLVD SE,ALBUQUERQUE,NM,87108,32D0891118,2025-01-27,Compliance,0,11102,,unspecified,OTHER,29,other,False
FORT BAYARD MEDICAL CENTER,,5755378900,41 FORT BAYARD RD,SANTA CLARA,NM,88026,32D0969131,2025-08-13,Compliance,0,13361,,unspecified,OTHER,27,snf_nursing,False
BIOLIFE PLASMA SERVICES LP,,6469268344,517 E 117TH ST UNIT A001,NEW YORK,NY,10035,33D2318631,2025-02-14,Compliance,0,35000,05,unspecified,OTHER,29,other,False
"OFFICE OF DR DESOUKI, MD",,6153646430,8965 CONNEMARA LANE,CLARENCE CENTER,NY,14032,33D2324539,2025-05-27,Compliance,0,1,05,unspecified,OTHER,29,other,False
BIO-LIFE PLASMA SERVICES LP,,9452615895,52 SPENCERPORT RD,ROCHESTER,NY,14606,33D2330938,2025-09-24,Compliance,0,35000,05,unspecified,OTHER,29,other,False
WFUHS BIOMARKER ANALYTICAL CORE LABORATORY,,3367163553,BIOTECH PLACE,WINSTON SALEM,NC,27101,34D0665424,2025-07-08,Compliance,0,990,,unspecified,OTHER,29,other,False
UNC ORAL & MAXILLOFACIAL PATHOLOGY LABORATORY,,9195373153,150 DENTAL CIRCLE,CHAPEL HILL,NC,27599,34D0710634,2025-06-12,Compliance,0,8140,,unspecified,OTHER,26,school_student_health,False
NOVANT HEALTH WAVERLY PEDIATRICS AND PRIMARY CARE,,7043841166,"11840 SOUTHMORE DRIVE, SUITE 200",CHARLOTTE,NC,28277,34D0873395,2025-08-14,Compliance,0,22390,,unspecified,OTHER,11,hmo,False
WINGATE UNIVERSITY HEALTH CENTER,,7042338102,109 N CAMDEN RD,WINGATE,NC,28174,34D0874084,2026-01-08,Compliance,0,1066,,unspecified,OTHER,26,school_student_health,False
JAARS HEALTH SERVICES,,7048436222,6705 WYCLIFFE AVE,WAXHAW,NC,28173,34D0931261,2025-09-23,Compliance,0,31,,unspecified,OTHER,29,other,False
QUEST DIAGNOSTICS - WILMINGTON,,4238170722,2032 SOUTH 17TH STREET SUITE 103,WILMINGTON,NC,28401,34D0981597,2025-02-25,Compliance,0,9373,,unspecified,OTHER,29,other,False
SURGERY CENTER OF PINEHURST,,9102355000,10 FIRST VILLAGE DRIVE,PINEHURST,NC,28374,34D1048038,2025-11-21,Compliance,0,350,,unspecified,OTHER,02,ambulatory_surgery_center,False
ATLANTIC MEDICAL GROUP ENDOSCOPY CENTER,,2525273636,2541 NORTH QUEEN STREET,KINSTON,NC,28501,34D2039084,2025-01-17,Compliance,0,10000,,unspecified,OTHER,29,other,False
CSL PLASMA INC,,3362610251,"2920 RANDLEMAN ROAD, SUITE B",GREENSBORO,NC,27406,34D2076224,2025-04-10,Compliance,0,30000,,unspecified,OTHER,29,other,False
CSL PLASMA INC,,3368374038,3419 NORTH PATTERSON AVENUE,WINSTON SALEM,NC,27105,34D2084440,2026-02-04,Compliance,0,30000,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,9802653288,8404 N TRYON STREET,CHARLOTTE,NC,28262,34D2142915,2025-10-31,Compliance,0,30000,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,9104735403,4346 MARKET STREET,WILMINGTON,NC,28403,34D2149188,2025-05-22,Compliance,0,30000,,unspecified,OTHER,29,other,False
"DIGESTIVE HEALTH SPECIALISTS, PA",,3369557496,"195 KIMEL PARK DRIVE, SUITE 300",WINSTON-SALEM,NC,27103,34D2155909,2025-12-02,Compliance,0,16573,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,9195783986,3514 CAPITAL BOULEVARD,RALEIGH,NC,27604,34D2162451,2025-05-30,Compliance,0,30000,,unspecified,OTHER,29,other,False
"CSL PLASMA, INC",,9109007307,3308 BRAGG BOULEVARD,FAYETTEVILLE,NC,28303,34D2171487,2025-07-18,Compliance,0,30000,,unspecified,OTHER,29,other,False
XYTEX LABORATORIES INC,,9803933344,"11020 DAVID TAYLOR DRIVE, SUITE 310",CHARLOTTE,NC,28262,34D2232520,2025-09-25,Compliance,0,2294,,unspecified,OTHER,28,tissue_bank,False
"ADMA BIOCENTERS GEORGIA,INC",,3368606033,"1314 BRIDFORD PKWY, SUITE 101",GREENSBORO,NC,27407,34D2246570,2026-02-11,Compliance,0,39000,,unspecified,OTHER,29,other,False
LIFESHARE CAROLINAS,,7045123303,3621 RANDOLPH RD SUITE 100,CHARLOTTE,NC,28211,34D2287747,2025-11-18,Compliance,0,6000,,unspecified,OTHER,29,other,False
NORTH CAROLINA BIRTH CENTER,,9193387117,"930 MLK BOULEVARD, SUITE #202",CHAPEL HILL,NC,27514,34D2319958,2025-03-10,Accreditation,0,0,,unspecified,OTHER,29,other,False
AYA BIRTH & COMMUNITY WELLNESS,,9192993050,1412 HUDSON AVE,DURHAM,NC,27705,34D2324928,2025-06-03,Accreditation,0,0,,unspecified,OTHER,29,other,False
BRUNSWICK POINTE TRANSITIONAL CARE,,3307418000,4355 LAUREL RD,BRUNSWICK,OH,44212,36D0895915,2025-09-24,Compliance,0,150,,unspecified,OTHER,27,snf_nursing,False
ORIANA HOUSE INC UDS LAB,,3309962222,65 EAST GLENWOOD AVENUE,AKRON,OH,44304,36D0962362,2025-02-24,Compliance,0,200,,unspecified,OTHER,07,comprehensive_outpatient_rehab,False
LIFEBANC,,2168204834,4775 RICHMOND ROAD,CLEVELAND,OH,44128,36D1008469,2026-01-22,Compliance,0,6823,,unspecified,OTHER,29,other,False
RGI MSO LLC,,3303757722,"2600 W TUSCARAWAS STREET, SUITE 220",CANTON,OH,44708,36D1030298,2025-07-23,Compliance,0,400,,unspecified,OTHER,29,other,False
CELLULAR TECHNOLOGY LIMITED,,2167915084,20521 CHAGRIN BLVD,SHAKER HEIGHTS,OH,44122,36D1100176,2025-06-10,Compliance,0,74,,unspecified,OTHER,29,other,False
RGI MSO LLC,,3303757722,"6674 TIPPECANOE RD, SUITE 3",CANFIELD,OH,44406,36D2032666,2025-12-11,Compliance,0,2410,,unspecified,OTHER,29,other,False
